Date,Location,trip_hour,trip_distance_km,trip_duration_min,location_pressure_index,peak_hour,rain_probability,rain_pred_label,rain_risk_level,base_price,demand_supply_multiplier,rain_multiplier,total_multiplier,price_without_rain_signal,price_with_rain_signal,rain_increment,rain_increment_pct
2015-12-06,Richmond,17,10.349,32.318,1.0,1,0.014,No,low,31.744,1.4,1.0,1.4,44.442,44.442,0.0,0.0
2011-12-27,Albury,9,13.531,39.579,0.3333333333333333,1,0.463,No,moderate,39.09,1.253,1.123,1.407,48.993,54.998,6.004,12.256
2011-02-05,NorfolkIsland,5,4.434,13.575,1.0,0,0.148,No,low,15.887,1.22,1.0,1.22,19.382,19.382,0.0,0.0
2013-03-06,Canberra,13,1.0,5.904,0.3333333333333333,0,0.087,No,low,8.03,1.073,1.0,1.073,8.619,8.619,0.0,0.0
2011-07-08,Portland,18,4.393,10.716,0.8333333333333334,1,0.889,Yes,very_high,14.632,1.363,1.449,1.976,19.948,28.909,8.961,44.922
2009-03-29,Perth,8,8.331,22.825,0.5,1,0.044,No,low,25.033,1.29,1.0,1.29,32.293,32.293,0.0,0.0
2016-07-29,GoldCoast,9,9.715,29.056,0.0,1,0.061,No,low,29.519,1.18,1.0,1.18,34.833,34.833,0.0,0.0
2017-03-12,Dartmoor,19,2.244,10.561,0.8333333333333334,1,0.69,Yes,high,11.665,1.363,1.284,1.751,15.904,20.42,4.517,28.4
2011-10-15,Bendigo,14,3.935,11.248,1.0,0,0.16,No,low,14.237,1.22,1.0,1.22,17.369,17.369,0.0,0.0
2013-05-25,Tuggeranong,19,5.711,18.041,0.8333333333333334,1,0.038,No,low,19.487,1.363,1.0,1.363,26.568,26.568,0.0,0.0
2010-01-06,Newcastle,12,8.031,22.712,0.5,0,0.395,No,moderate,24.582,1.11,1.082,1.2,27.286,29.51,2.224,8.151
2014-09-04,Perth,21,7.503,27.988,0.5,0,0.546,Yes,moderate,26.083,1.11,1.178,1.307,28.952,34.097,5.145,17.769
2010-07-27,Hobart,17,6.756,25.996,0.16666666666666666,1,0.135,No,low,24.239,1.217,1.0,1.217,29.491,29.491,0.0,0.0
2009-03-28,Mildura,6,9.7,32.482,1.0,0,0.001,No,low,30.937,1.22,1.0,1.22,37.743,37.743,0.0,0.0
2010-10-05,MountGinini,20,4.653,11.883,0.3333333333333333,0,0.315,No,low,15.472,1.073,1.04,1.116,16.607,17.273,0.666,4.01
2012-03-30,Mildura,13,11.847,26.778,1.0,0,0.044,No,low,31.441,1.22,1.0,1.22,38.358,38.358,0.0,0.0
2011-09-28,Cairns,6,3.258,14.877,0.16666666666666666,0,0.171,No,low,14.847,1.037,1.0,1.037,15.391,15.391,0.0,0.0
2012-09-20,Williamtown,7,7.577,22.474,0.5,1,0.375,No,moderate,23.868,1.29,1.071,1.381,30.79,32.964,2.174,7.061
2014-12-14,Albury,17,3.603,12.406,0.3333333333333333,1,0.163,No,low,14.274,1.253,1.0,1.253,17.891,17.891,0.0,0.0
2010-11-20,Townsville,3,4.478,16.726,0.6666666666666666,0,0.913,Yes,very_high,17.271,1.147,1.471,1.687,19.804,29.131,9.327,47.095
2010-07-25,Tuggeranong,8,4.967,12.464,0.8333333333333334,1,0.149,No,low,16.14,1.363,1.0,1.363,22.005,22.005,0.0,0.0
2016-04-22,MountGambier,6,3.46,12.701,0.16666666666666666,0,0.05,No,low,14.205,1.037,1.0,1.037,14.726,14.726,0.0,0.0
2016-08-19,Bendigo,12,9.962,19.385,1.0,0,0.994,Yes,very_high,25.791,1.22,1.545,1.884,31.465,48.598,17.134,54.454
2010-01-10,BadgerysCreek,12,3.728,10.016,0.6666666666666666,0,0.231,No,low,13.439,1.147,1.007,1.154,15.41,15.515,0.105,0.681
2010-10-11,Bendigo,14,4.798,12.877,1.0,0,0.128,No,low,16.085,1.22,1.0,1.22,19.624,19.624,0.0,0.0
2016-09-04,Witchcliffe,8,7.023,14.926,0.6666666666666666,1,0.676,Yes,high,19.95,1.327,1.273,1.689,26.468,33.687,7.219,27.275
2012-01-28,Bendigo,2,18.671,48.238,1.0,0,0.453,No,moderate,49.666,1.22,1.116,1.362,60.592,67.64,7.048,11.632
2016-02-06,NorahHead,16,7.187,16.958,0.8333333333333334,1,0.604,Yes,high,21.025,1.363,1.219,1.661,28.664,34.932,6.268,21.866
2012-08-03,Cairns,10,5.084,20.069,0.16666666666666666,0,0.022,No,low,19.493,1.037,1.0,1.037,20.207,20.207,0.0,0.0
2016-04-01,GoldCoast,17,1.0,5.822,0.0,1,0.268,No,low,7.995,1.18,1.02,1.203,9.434,9.62,0.185,1.964
2015-12-13,Ballarat,6,4.397,11.777,0.8333333333333334,0,0.099,No,low,15.083,1.183,1.0,1.183,17.848,17.848,0.0,0.0
2012-06-25,Perth,0,3.033,8.086,0.5,0,0.709,Yes,high,11.691,1.11,1.299,1.442,12.977,16.855,3.878,29.885
2016-01-16,Albany,8,3.899,14.091,0.16666666666666666,1,0.469,No,moderate,15.382,1.217,1.127,1.371,18.714,21.084,2.369,12.659
2012-01-08,Portland,13,3.55,9.016,0.8333333333333334,0,0.889,Yes,very_high,12.779,1.183,1.449,1.715,15.122,21.918,6.796,44.942
2010-04-14,Perth,11,6.979,24.4,0.5,0,0.968,Yes,very_high,23.869,1.11,1.52,1.688,26.495,40.28,13.785,52.028
2015-11-10,Nhil,19,4.334,11.167,0.6666666666666666,1,0.061,No,low,14.741,1.327,1.0,1.327,19.556,19.556,0.0,0.0
2011-01-10,Ballarat,10,2.525,10.609,0.8333333333333334,0,0.963,Yes,very_high,12.064,1.183,1.516,1.794,14.276,21.646,7.37,51.624
2010-10-12,Cairns,14,8.55,31.174,0.16666666666666666,0,0.524,Yes,moderate,28.835,1.037,1.162,1.205,29.893,34.738,4.845,16.208
2014-04-28,Portland,16,1.889,8.855,0.8333333333333334,1,0.835,Yes,very_high,10.469,1.363,1.403,1.913,14.273,20.023,5.75,40.283
2013-08-29,GoldCoast,1,4.93,20.586,0.0,0,0.145,No,low,19.502,1.0,1.0,1.0,19.502,19.502,0.0,0.0
2013-01-01,Townsville,14,4.419,12.654,0.6666666666666666,0,0.606,Yes,high,15.48,1.147,1.22,1.399,17.751,21.665,3.914,22.049
2015-12-19,NorfolkIsland,10,6.128,21.395,1.0,0,0.141,No,low,21.459,1.22,1.0,1.22,26.18,26.18,0.0,0.0
2012-08-11,BadgerysCreek,12,9.762,24.827,0.6666666666666666,0,0.125,No,low,27.807,1.147,1.0,1.147,31.885,31.885,0.0,0.0
2012-05-22,Dartmoor,6,20.397,40.803,0.8333333333333334,0,0.943,Yes,very_high,48.872,1.183,1.497,1.772,57.832,86.601,28.769,49.745
2010-03-13,Wollongong,18,5.082,16.807,0.8333333333333334,1,0.764,Yes,high,18.12,1.363,1.343,1.831,24.703,33.174,8.471,34.291
2015-06-20,Canberra,21,2.997,9.589,0.3333333333333333,0,0.036,No,low,12.274,1.073,1.0,1.073,13.174,13.174,0.0,0.0
2011-05-18,Sale,1,2.79,12.08,0.0,0,0.031,No,low,13.041,1.0,1.0,1.0,13.041,13.041,0.0,0.0
2014-05-29,Dartmoor,16,2.781,11.63,0.8333333333333334,1,0.148,No,low,12.839,1.363,1.0,1.363,17.504,17.504,0.0,0.0
2015-05-27,Canberra,18,5.984,9.584,0.3333333333333333,1,0.457,No,moderate,16.303,1.253,1.119,1.402,20.434,22.86,2.426,11.875
2012-09-03,Witchcliffe,8,1.0,4.0,0.6666666666666666,1,0.998,Yes,very_high,7.23,1.327,1.549,2.054,9.592,14.853,5.262,54.854
2013-05-04,CoffsHarbour,18,1.798,9.462,0.6666666666666666,1,0.132,No,low,10.601,1.327,1.0,1.327,14.064,14.064,0.0,0.0
2017-06-13,Perth,16,5.987,21.046,0.5,1,0.531,Yes,moderate,21.122,1.29,1.167,1.505,27.247,31.797,4.549,16.695
2013-11-02,MelbourneAirport,21,8.817,21.169,0.8333333333333334,0,0.08,No,low,24.993,1.183,1.0,1.183,29.575,29.575,0.0,0.0
2009-08-15,Newcastle,23,8.849,22.599,0.5,0,0.112,No,low,25.638,1.11,1.0,1.11,28.458,28.458,0.0,0.0
2011-12-06,Sale,3,5.243,15.743,0.0,0,0.084,No,low,17.89,1.0,1.0,1.0,17.89,17.89,0.0,0.0
2008-10-25,Sydney,12,8.118,19.231,0.3333333333333333,0,0.08,No,low,23.237,1.073,1.0,1.073,24.941,24.941,0.0,0.0
2009-06-30,GoldCoast,15,9.868,31.033,0.0,0,0.084,No,low,30.556,1.0,1.0,1.0,30.556,30.556,0.0,0.0
2012-10-11,Brisbane,6,3.689,12.007,0.0,0,0.998,Yes,very_high,14.223,1.0,1.548,1.548,14.223,22.021,7.798,54.829
2010-09-21,Albury,9,9.253,20.711,0.3333333333333333,1,0.149,No,low,25.391,1.253,1.0,1.253,31.823,31.823,0.0,0.0
2009-05-08,Nuriootpa,23,1.33,7.349,0.0,0,0.022,No,low,9.081,1.0,1.0,1.0,9.081,9.081,0.0,0.0
2010-11-10,GoldCoast,0,1.757,7.038,0.0,0,0.317,No,low,9.528,1.0,1.041,1.041,9.528,9.918,0.39,4.09
2010-05-10,Adelaide,12,3.845,10.576,0.0,0,0.769,Yes,high,13.833,1.0,1.347,1.347,13.833,18.631,4.798,34.684
2015-11-05,Launceston,19,1.184,9.357,0.5,1,0.855,Yes,very_high,9.729,1.29,1.42,1.832,12.55,17.821,5.271,42.003
2014-09-06,CoffsHarbour,9,7.052,18.138,0.6666666666666666,1,0.528,Yes,moderate,21.338,1.327,1.165,1.545,28.308,32.977,4.669,16.495
2015-02-06,Richmond,13,3.309,14.465,1.0,0,0.225,No,low,14.743,1.22,1.005,1.226,17.986,18.079,0.093,0.52
2009-09-03,Townsville,22,4.451,12.728,0.6666666666666666,0,0.508,Yes,moderate,15.555,1.147,1.152,1.321,17.836,20.542,2.706,15.17
2016-03-10,GoldCoast,13,4.564,14.138,0.0,0,0.7,Yes,high,16.3,1.0,1.291,1.291,16.3,21.046,4.747,29.123
2016-10-16,Witchcliffe,6,3.778,11.052,0.6666666666666666,0,0.15,No,low,13.942,1.147,1.0,1.147,15.986,15.986,0.0,0.0
2011-10-15,PearceRAAF,4,2.768,7.423,0.16666666666666666,0,0.033,No,low,11.054,1.037,1.0,1.037,11.459,11.459,0.0,0.0
2017-03-17,Nhil,21,6.837,20.863,0.6666666666666666,0,0.001,No,low,22.192,1.147,1.0,1.147,25.447,25.447,0.0,0.0
2010-06-29,Adelaide,8,3.259,15.851,0.0,1,0.997,Yes,very_high,15.257,1.18,1.547,1.826,18.003,27.856,9.853,54.731
2015-10-19,Moree,14,4.523,15.654,0.0,0,0.243,No,low,16.881,1.0,1.011,1.011,16.881,17.058,0.177,1.05
2016-02-10,Nuriootpa,5,6.168,20.042,0.0,0,0.032,No,low,20.945,1.0,1.0,1.0,20.945,20.945,0.0,0.0
2017-04-23,MountGinini,12,9.817,17.04,0.3333333333333333,0,0.503,Yes,moderate,24.61,1.073,1.149,1.233,26.415,30.341,3.926,14.861
2014-06-17,SydneyAirport,21,9.342,24.336,0.5,0,0.266,No,low,27.033,1.11,1.019,1.131,30.007,30.576,0.57,1.899
2010-03-20,Brisbane,14,3.47,9.06,0.0,0,0.921,Yes,very_high,12.69,1.0,1.478,1.478,12.69,18.757,6.067,47.806
2011-10-27,MelbourneAirport,22,2.661,7.895,0.8333333333333334,0,0.158,No,low,11.108,1.183,1.0,1.183,13.145,13.145,0.0,0.0
2016-02-17,MelbourneAirport,8,11.06,30.098,0.8333333333333334,1,0.222,No,low,31.772,1.363,1.004,1.369,43.316,43.506,0.19,0.438
2009-05-23,Launceston,14,3.246,10.057,0.5,0,0.188,No,low,12.806,1.11,1.0,1.11,14.214,14.214,0.0,0.0
2013-07-16,Sale,19,6.662,17.264,0.0,1,0.202,No,low,20.444,1.18,1.0,1.18,24.124,24.129,0.005,0.021
2013-07-22,Hobart,12,1.128,6.308,0.16666666666666666,0,0.685,Yes,high,8.372,1.037,1.28,1.327,8.679,11.108,2.43,27.994
2015-06-22,MountGinini,8,1.0,7.213,0.3333333333333333,1,0.19,No,low,8.579,1.253,1.0,1.253,10.753,10.753,0.0,0.0
2009-01-12,Moree,19,5.079,11.758,0.0,1,0.101,No,low,15.995,1.18,1.0,1.18,18.874,18.874,0.0,0.0
2015-01-03,Witchcliffe,11,4.113,9.421,0.6666666666666666,0,0.028,No,low,13.709,1.147,1.0,1.147,15.72,15.72,0.0,0.0
2010-06-14,NorfolkIsland,14,7.775,20.758,1.0,0,0.223,No,low,23.415,1.22,1.005,1.226,28.566,28.696,0.13,0.455
2011-10-04,SydneyAirport,22,2.792,17.771,0.5,0,0.537,Yes,moderate,15.433,1.11,1.171,1.3,17.131,20.058,2.927,17.087
2016-10-28,Tuggeranong,7,5.869,15.619,0.8333333333333334,1,0.645,Yes,high,18.684,1.363,1.249,1.703,25.472,31.823,6.351,24.933
2010-04-24,Moree,8,7.515,17.077,0.0,1,0.105,No,low,21.517,1.18,1.0,1.18,25.39,25.39,0.0,0.0
2015-11-05,Albany,2,2.876,9.953,0.16666666666666666,0,0.88,Yes,very_high,12.263,1.037,1.442,1.495,12.713,18.329,5.616,44.177
2012-11-08,Perth,11,3.842,11.328,0.5,0,0.009,No,low,14.144,1.11,1.0,1.11,15.7,15.7,0.0,0.0
2010-10-15,Melbourne,7,2.046,9.352,0.6666666666666666,1,0.998,Yes,very_high,10.889,1.327,1.548,2.054,14.447,22.365,7.918,54.809
2015-10-07,MountGinini,17,7.952,22.476,0.3333333333333333,1,0.962,Yes,very_high,24.375,1.253,1.515,1.899,30.55,46.276,15.726,51.477
2011-05-20,Launceston,7,6.893,18.553,0.5,1,0.407,No,moderate,21.298,1.29,1.089,1.405,27.474,29.914,2.44,8.881
2015-10-09,Mildura,17,7.224,19.216,1.0,1,0.011,No,low,22.024,1.4,1.0,1.4,30.833,30.833,0.0,0.0
2013-06-01,Hobart,8,4.101,13.935,0.16666666666666666,1,0.643,Yes,high,15.59,1.217,1.247,1.518,18.967,23.66,4.693,24.744
2009-11-27,Townsville,10,6.818,17.432,0.6666666666666666,0,0.086,No,low,20.726,1.147,1.0,1.147,23.765,23.765,0.0,0.0
2015-03-28,Nuriootpa,10,4.356,12.97,0.0,0,0.126,No,low,15.528,1.0,1.0,1.0,15.528,15.528,0.0,0.0
2013-04-19,Canberra,17,12.221,37.596,0.3333333333333333,1,0.016,No,low,36.489,1.253,1.0,1.253,45.733,45.733,0.0,0.0
2012-10-25,Ballarat,13,4.809,12.057,0.8333333333333334,0,0.748,Yes,high,15.757,1.183,1.33,1.574,18.646,24.802,6.157,33.02
2016-07-07,WaggaWagga,10,9.009,30.449,0.0,0,0.083,No,low,29.151,1.0,1.0,1.0,29.151,29.151,0.0,0.0
2010-07-02,MountGinini,19,4.117,13.756,0.3333333333333333,1,0.433,No,moderate,15.536,1.253,1.104,1.384,19.471,21.494,2.022,10.386
2009-10-17,Ballarat,15,10.673,39.287,0.8333333333333334,0,0.177,No,low,35.108,1.183,1.0,1.183,41.545,41.545,0.0,0.0
2014-08-27,Williamtown,7,2.656,12.03,0.5,1,0.861,Yes,very_high,12.838,1.29,1.425,1.838,16.561,23.599,7.038,42.498
2014-02-09,Canberra,20,6.357,29.018,0.3333333333333333,0,0.178,No,low,24.969,1.073,1.0,1.073,26.8,26.8,0.0,0.0
2010-05-26,Watsonia,9,3.057,7.681,0.3333333333333333,1,0.289,No,low,11.553,1.253,1.029,1.289,14.48,14.893,0.413,2.851
2013-10-05,Uluru,2,5.705,15.474,1.0,0,0.002,No,low,18.401,1.22,1.0,1.22,22.449,22.449,0.0,0.0
2016-11-30,Townsville,13,3.257,10.854,0.6666666666666666,0,0.392,No,moderate,13.156,1.147,1.08,1.239,15.085,16.295,1.209,8.017
2009-08-16,NorahHead,6,4.797,14.902,0.8333333333333334,0,0.355,No,moderate,16.934,1.183,1.06,1.254,20.039,21.236,1.197,5.975
2017-02-19,Cairns,8,3.603,6.083,0.16666666666666666,1,0.642,Yes,high,11.62,1.217,1.247,1.517,14.137,17.632,3.495,24.723
2014-02-05,PerthAirport,18,7.346,18.873,0.6666666666666666,1,0.011,No,low,22.044,1.327,1.0,1.327,29.245,29.245,0.0,0.0
2009-12-12,Richmond,6,6.528,19.888,1.0,0,0.02,No,low,21.366,1.22,1.0,1.22,26.067,26.067,0.0,0.0
2014-07-07,Tuggeranong,19,2.979,12.233,0.8333333333333334,1,0.29,No,low,13.359,1.363,1.029,1.403,18.213,18.74,0.527,2.892
2014-03-05,Albany,21,2.917,10.725,0.16666666666666666,0,0.015,No,low,12.642,1.037,1.0,1.037,13.106,13.106,0.0,0.0
2009-08-24,Watsonia,16,2.486,10.711,0.3333333333333333,1,0.943,Yes,very_high,12.054,1.253,1.498,1.878,15.108,22.635,7.526,49.816
2015-05-24,Bendigo,17,2.126,7.586,1.0,1,0.018,No,low,10.256,1.4,1.0,1.4,14.358,14.358,0.0,0.0
2014-08-11,MountGinini,17,7.662,17.471,0.3333333333333333,1,0.061,No,low,21.881,1.253,1.0,1.253,27.424,27.424,0.0,0.0
2016-06-20,NorahHead,23,2.38,7.91,0.8333333333333334,0,0.684,Yes,high,10.735,1.183,1.279,1.513,12.703,16.244,3.541,27.872
2011-02-25,GoldCoast,9,6.02,24.679,0.0,1,0.113,No,low,22.692,1.18,1.0,1.18,26.777,26.777,0.0,0.0
2011-08-24,Newcastle,7,3.387,14.286,0.5,1,0.318,No,low,14.773,1.29,1.041,1.343,19.057,19.846,0.789,4.141
2016-07-13,Katherine,14,8.848,25.279,0.3333333333333333,0,0.364,No,moderate,26.762,1.073,1.065,1.143,28.724,30.581,1.857,6.465
2015-08-16,Darwin,14,14.036,28.74,1.0,0,0.001,No,low,35.219,1.22,1.0,1.22,42.967,42.967,0.0,0.0
2016-06-15,Walpole,7,1.0,5.883,0.16666666666666666,1,0.928,Yes,very_high,8.021,1.217,1.484,1.806,9.759,14.483,4.725,48.417
2014-02-25,Newcastle,16,2.631,11.487,0.5,1,0.478,No,moderate,12.576,1.29,1.132,1.461,16.223,18.37,2.147,13.233
2016-03-25,MelbourneAirport,0,3.348,14.438,0.8333333333333334,0,0.042,No,low,14.783,1.183,1.0,1.183,17.493,17.493,0.0,0.0
2009-10-20,Wollongong,21,4.2,9.418,0.8333333333333334,0,0.087,No,low,13.825,1.183,1.0,1.183,16.36,16.36,0.0,0.0
2013-01-06,Adelaide,8,4.024,11.751,0.0,1,0.008,No,low,14.567,1.18,1.0,1.18,17.189,17.189,0.0,0.0
2016-02-15,Cobar,2,1.736,9.756,0.5,0,0.008,No,low,10.642,1.11,1.0,1.11,11.812,11.812,0.0,0.0
2011-05-04,NorahHead,6,14.21,35.124,0.8333333333333334,0,0.637,Yes,high,38.135,1.183,1.243,1.471,45.127,56.083,10.956,24.278
2015-09-22,AliceSprings,8,4.126,13.014,0.5,1,0.001,No,low,15.236,1.29,1.0,1.29,19.654,19.654,0.0,0.0
2009-04-10,MountGinini,8,6.51,35.432,0.3333333333333333,1,0.337,No,low,27.869,1.253,1.051,1.317,34.93,36.699,1.77,5.066
2012-10-20,SydneyAirport,2,6.639,18.688,0.5,0,0.575,Yes,moderate,21.011,1.11,1.198,1.33,23.322,27.936,4.614,19.782
2010-12-17,MelbourneAirport,8,1.424,5.452,0.8333333333333334,1,0.863,Yes,very_high,8.412,1.363,1.427,1.946,11.468,16.367,4.898,42.711
2013-01-19,MountGinini,7,3.75,12.098,0.3333333333333333,1,0.538,Yes,moderate,14.344,1.253,1.172,1.469,17.978,21.072,3.094,17.212
2009-05-08,MountGinini,10,7.661,20.314,0.3333333333333333,0,0.094,No,low,23.075,1.073,1.0,1.073,24.767,24.767,0.0,0.0
2015-02-02,Albury,11,11.094,35.112,0.3333333333333333,0,0.044,No,low,33.923,1.073,1.0,1.073,36.411,36.411,0.0,0.0
2015-02-28,Dartmoor,9,3.806,14.319,0.8333333333333334,1,0.73,Yes,high,15.352,1.363,1.316,1.794,20.93,27.534,6.604,31.555
2013-11-25,Uluru,9,1.657,8.117,1.0,1,0.493,No,moderate,9.847,1.4,1.142,1.598,13.785,15.739,1.954,14.172
2013-10-01,BadgerysCreek,5,3.146,12.271,0.6666666666666666,0,0.318,No,low,13.601,1.147,1.041,1.194,15.596,16.242,0.646,4.141
2014-02-13,Ballarat,1,3.692,10.105,0.8333333333333334,0,0.063,No,low,13.428,1.183,1.0,1.183,15.889,15.889,0.0,0.0
2014-12-15,SydneyAirport,7,3.594,15.348,0.5,1,0.055,No,low,15.498,1.29,1.0,1.29,19.992,19.992,0.0,0.0
2009-11-28,WaggaWagga,18,2.488,7.424,0.0,1,0.641,Yes,high,10.676,1.18,1.246,1.471,12.598,15.7,3.102,24.624
2011-09-10,SalmonGums,23,1.512,6.367,0.16666666666666666,0,0.022,No,low,8.915,1.037,1.0,1.037,9.242,9.242,0.0,0.0
2016-09-29,Newcastle,21,2.03,7.716,0.5,0,0.475,No,moderate,10.181,1.11,1.13,1.254,11.301,12.768,1.467,12.985
2011-09-18,PearceRAAF,14,3.166,12.237,0.16666666666666666,0,0.969,Yes,very_high,13.613,1.037,1.521,1.577,14.113,21.466,7.353,52.105
2009-10-08,Brisbane,14,7.581,18.66,0.0,0,0.01,No,low,22.272,1.0,1.0,1.0,22.272,22.272,0.0,0.0
2013-04-13,MountGinini,9,9.447,25.108,0.3333333333333333,1,0.229,No,low,27.499,1.253,1.006,1.261,34.465,34.68,0.215,0.623
2012-01-16,MelbourneAirport,18,5.155,15.82,0.8333333333333334,1,0.027,No,low,17.803,1.363,1.0,1.363,24.272,24.272,0.0,0.0
2012-04-01,BadgerysCreek,18,2.076,7.627,0.6666666666666666,1,0.669,Yes,high,10.206,1.327,1.267,1.681,13.54,17.158,3.618,26.717
2017-04-20,Canberra,19,3.298,10.336,0.3333333333333333,1,0.064,No,low,12.994,1.253,1.0,1.253,16.286,16.286,0.0,0.0
2012-02-26,Townsville,20,1.0,8.102,0.6666666666666666,0,0.893,Yes,very_high,8.953,1.147,1.453,1.666,10.266,14.914,4.648,45.271
2011-02-01,Walpole,12,11.224,34.433,0.16666666666666666,0,0.441,No,moderate,33.815,1.037,1.109,1.15,35.054,38.878,3.823,10.907
2011-06-18,Canberra,18,2.936,11.2,0.3333333333333333,1,0.317,No,low,12.867,1.253,1.041,1.305,16.127,16.789,0.662,4.108
2016-10-15,Brisbane,19,6.162,14.744,0.0,1,0.013,No,low,18.71,1.18,1.0,1.18,22.078,22.078,0.0,0.0
2015-07-03,Brisbane,9,9.039,30.709,0.0,1,0.02,No,low,29.3,1.18,1.0,1.18,34.575,34.575,0.0,0.0
2009-01-29,Albany,21,13.146,28.393,0.16666666666666666,0,0.351,No,moderate,33.872,1.037,1.058,1.097,35.114,37.153,2.039,5.807
2013-07-15,Brisbane,5,8.113,20.665,0.0,0,0.709,Yes,high,23.831,1.0,1.298,1.298,23.831,30.944,7.113,29.847
2013-10-09,GoldCoast,23,3.578,11.331,0.0,0,0.06,No,low,13.789,1.0,1.0,1.0,13.789,13.789,0.0,0.0
2015-08-13,MountGinini,18,6.703,17.967,0.3333333333333333,1,0.83,Yes,very_high,20.795,1.253,1.398,1.753,26.063,36.446,10.383,39.836
2016-03-28,Bendigo,5,12.852,29.312,1.0,0,0.016,No,low,33.861,1.22,1.0,1.22,41.31,41.31,0.0,0.0
2017-01-27,Perth,17,2.915,7.226,0.5,1,0.065,No,low,11.171,1.29,1.0,1.29,14.41,14.41,0.0,0.0
2013-07-21,MountGinini,2,1.447,7.927,0.3333333333333333,0,0.814,Yes,very_high,9.482,1.073,1.385,1.486,10.178,14.091,3.914,38.452
2013-01-26,SalmonGums,18,2.503,10.429,0.16666666666666666,1,0.047,No,low,11.959,1.217,1.0,1.217,14.55,14.55,0.0,0.0
2009-02-24,Brisbane,19,6.418,15.652,0.0,1,0.315,No,low,19.438,1.18,1.04,1.227,22.936,23.851,0.915,3.988
2015-12-31,Cairns,16,3.644,11.156,0.16666666666666666,1,0.783,Yes,high,13.804,1.217,1.359,1.653,16.795,22.821,6.025,35.876
2012-08-22,Portland,19,4.498,15.143,0.8333333333333334,1,0.975,Yes,very_high,16.632,1.363,1.527,2.082,22.675,34.627,11.952,52.711
2011-06-18,Penrith,6,7.122,21.623,0.3333333333333333,0,0.172,No,low,22.897,1.073,1.0,1.073,24.576,24.576,0.0,0.0
2015-08-19,AliceSprings,8,2.46,6.759,0.5,1,0.003,No,low,10.36,1.29,1.0,1.29,13.365,13.365,0.0,0.0
2009-11-11,Ballarat,12,4.347,14.426,0.8333333333333334,0,0.048,No,low,16.128,1.183,1.0,1.183,19.085,19.085,0.0,0.0
2013-08-16,MountGambier,3,3.257,13.202,0.16666666666666666,0,0.995,Yes,very_high,14.142,1.037,1.546,1.602,14.66,22.659,7.999,54.561
2014-02-10,Darwin,12,12.538,45.205,1.0,0,0.905,Yes,very_high,40.112,1.22,1.464,1.786,48.937,71.649,22.712,46.411
2011-01-12,Sale,8,7.954,21.176,0.0,1,0.989,Yes,very_high,23.832,1.18,1.54,1.817,28.121,43.306,15.185,53.999
2012-03-16,Sale,11,3.661,10.821,0.0,0,0.984,Yes,very_high,13.688,1.0,1.535,1.535,13.688,21.016,7.328,53.537
2010-01-14,BadgerysCreek,12,3.517,8.424,0.6666666666666666,0,0.714,Yes,high,12.486,1.147,1.302,1.493,14.317,18.645,4.328,30.231
2014-12-28,Woomera,20,13.41,32.338,1.0,0,0.034,No,low,35.886,1.22,1.0,1.22,43.781,43.781,0.0,0.0
2014-07-14,Mildura,8,12.746,26.718,1.0,1,0.392,No,moderate,32.629,1.4,1.08,1.512,45.681,49.346,3.665,8.022
2011-07-19,Penrith,20,6.39,16.671,0.3333333333333333,0,0.874,Yes,very_high,19.829,1.073,1.437,1.542,21.283,30.578,9.295,43.674
2016-02-03,Nuriootpa,12,4.641,10.25,0.0,0,0.034,No,low,14.771,1.0,1.0,1.0,14.771,14.771,0.0,0.0
2016-04-30,Richmond,9,1.763,7.135,1.0,1,0.418,No,moderate,9.577,1.4,1.095,1.533,13.408,14.68,1.272,9.49
2009-04-13,BadgerysCreek,14,2.52,10.113,0.6666666666666666,0,0.969,Yes,very_high,11.85,1.147,1.522,1.745,13.588,20.675,7.088,52.163
2010-06-21,Bendigo,12,1.653,10.793,1.0,0,0.002,No,low,10.965,1.22,1.0,1.22,13.377,13.377,0.0,0.0
2009-08-31,WaggaWagga,8,9.265,33.662,0.0,1,0.41,No,moderate,30.845,1.18,1.09,1.286,36.397,39.679,3.282,9.017
2016-03-04,Sydney,14,1.786,5.585,0.3333333333333333,0,0.066,No,low,8.957,1.073,1.0,1.073,9.614,9.614,0.0,0.0
2016-08-27,BadgerysCreek,7,3.485,11.074,0.6666666666666666,1,0.049,No,low,13.555,1.327,1.0,1.327,17.984,17.984,0.0,0.0
2013-06-15,Mildura,10,1.0,4.879,1.0,0,0.014,No,low,7.599,1.22,1.0,1.22,9.271,9.271,0.0,0.0
2011-12-20,Witchcliffe,15,1.323,6.651,0.6666666666666666,0,0.294,No,low,8.78,1.147,1.03,1.181,10.068,10.373,0.306,3.035
2011-03-06,Witchcliffe,11,7.331,13.928,0.6666666666666666,0,0.119,No,low,19.946,1.147,1.0,1.147,22.872,22.872,0.0,0.0
2009-09-21,Witchcliffe,19,5.767,12.339,0.6666666666666666,1,0.988,Yes,very_high,17.168,1.327,1.539,2.042,22.776,35.057,12.281,53.924
2015-10-26,Melbourne,8,4.756,13.198,0.6666666666666666,1,0.458,No,moderate,16.164,1.327,1.12,1.485,21.444,24.008,2.564,11.956
2016-04-07,BadgerysCreek,22,3.531,15.844,0.6666666666666666,0,0.107,No,low,15.622,1.147,1.0,1.147,17.913,17.913,0.0,0.0
